,index,Unnamed: 0,Reporter Identifier,stat,p,fold_change,beta1,beta2,Rejection on 0.05,qval,id1,id2
8947,414434,414434,cg11667020,-6.869946776172091,1.1275915164360499e-10,1.8101207151529173,0.03937667841891892,0.07127654129999997,True,4.848141913593729e-05,2,6
8949,414436,414436,cg27147819,-6.93434426928426,7.906165778557193e-11,1.6513167858784572,0.05733500864864865,0.09467826220000004,True,3.400517985574503e-05,2,6
8950,414437,414437,cg26156448,-5.891179751137223,1.970149866826525e-08,1.5144753724525852,0.0507902887027027,0.0769206414,True,0.008358244460144326,2,6
8954,414575,414575,cg06697267,-5.979148021240664,1.2626239629093575e-08,1.6013330388386828,0.05059575824324322,0.08102065929999999,True,0.005370969251820568,2,6
9060,418483,418483,cg12463199,7.961003702244113,2.2160361023816425e-13,0.6505475848686129,0.07403596035135136,0.04816391520000002,True,9.565142045087072e-08,2,6
9091,419932,419932,cg08575399,8.383569200113865,1.7776745206474282e-14,0.6406782934717277,0.05821432999999996,0.037296657599999984,True,7.673257584883686e-09,2,6
9153,422384,422384,cg06665941,8.565569663928567,5.9018079501315275e-15,0.5823579551978808,0.04881607891891891,0.028428431899999995,True,2.5426080130230844e-09,2,6
9161,422661,422661,cg13030790,7.452344472124713,4.2782049733628065e-12,0.6175547043073459,0.052302279999999986,0.03229951906000001,True,1.8440628291038763e-06,2,6
9324,430033,430033,cg19609502,-6.047238156243137,8.923194780711079e-09,2.2253291109998368,0.0236494435945946,0.05262779528999999,True,0.0038018078376939046,2,6
9333,430589,430589,cg08957018,9.43259859597578,2.758087052903366e-17,0.6117960213305299,0.05616705202702702,0.034362778960000014,True,0.0,2,6
9365,431689,431689,cg00884093,-6.331890360925923,2.0387394261635256e-09,1.5484199410967932,0.1036617247297297,0.16051188170000005,True,0.0008726154162594923,2,6
12,673,673,cg06778273,-5.893676902054017,1.090699106764844e-08,1.5757301070292973,0.021999949643913046,0.03466598300704225,True,0.004652243281563773,3,5
56,4012,4012,cg21388339,5.537564530711949,7.102752570131394e-08,0.6619767292235165,0.5301184764492757,0.3509260951408453,True,0.029747140067308053,3,5
78,5592,5592,cg01444397,-6.659783243296144,1.4627533732292875e-10,1.6508129036173214,0.03715707183623187,0.06133937364788732,True,6.30062576260082e-05,3,5
267,15102,15102,cg16651196,-6.90746309207954,3.358566159297485e-11,1.603549080134275,0.012515975210144923,0.020069980535211283,True,1.4488358587860795e-05,3,5
268,15103,15103,cg09547767,-7.144039030339303,7.966819832661794e-12,1.5050028567510367,0.03791253076811593,0.057058467112676065,True,3.4406054650881757e-06,3,5
889,40899,40899,cg22596738,7.357170422573321,2.1213274493888177e-12,0.656638402368301,0.03232753465942029,0.021227500711267614,True,9.16794974381574e-07,3,5
893,41193,41193,cg06353127,-5.517840264983914,7.85954557168836e-08,1.558917666456083,0.012922085105072464,0.02014446675774648,True,0.03285157561873753,3,5
953,47032,47032,cg01188578,5.940984059160577,8.449320934595684e-09,0.6170723430376648,0.5192114857246375,0.3203910480281691,True,0.003608010438988729,3,5
996,48852,48852,cg11176990,-9.370526129941588,2.599234912940267e-18,1.72338421228527,0.032443879775362325,0.055913270190140814,True,0.0,3,5
997,48853,48853,cg22158769,-7.644565460768676,3.425428521637774e-13,1.6527264171173597,0.03222407966666667,0.05325758773239437,True,1.481178136808481e-07,3,5
998,48854,48854,cg12206199,-6.7857423405417645,6.95293521135583e-11,1.521263206254064,0.03615759086231884,0.0550052126056338,True,2.9973041724695726e-05,3,5
1394,67254,67254,cg19917744,8.114860775207624,1.5807885573013065e-14,0.6185933650272075,0.07379048934782609,0.04564630711267605,True,6.821761155961781e-09,3,5
1698,83246,83246,cg17573813,6.6498341337466025,1.5506293505820224e-10,0.3634246161797043,0.3238150541304348,0.11768236176056344,True,6.678788435698912e-05,3,5
1909,93954,93954,cg18652121,8.303953998420496,4.451231761996359e-15,0.6662753839368464,0.06593149326086957,0.04392853098591548,True,1.921840464547131e-09,3,5
2115,105131,105131,cg21225608,-5.443608901299674,1.1476981654329471e-07,1.5932677023959174,0.03441439870289855,0.05483134995070422,True,0.047540653617248796,3,5
2170,107010,107010,cg16316472,-6.116073620246829,3.2424480599742417e-09,1.5777361456413057,0.09499797108695647,0.1498817327464789,True,0.0013889455630287095,3,5
2421,121103,121103,cg06653140,5.7574806549722854,2.2558895982306842e-08,0.4853553422674234,0.28066674152173915,0.13622310239436616,True,0.009580638919203577,3,5
2950,144302,144302,cg14216285,-6.071404889718718,4.147773561599582e-09,1.5132584515610366,0.031332098797101436,0.04741356330985914,True,0.0017755437387872997,3,5
3537,175079,175079,cg03297163,6.545892783913339,2.842181395803354e-10,0.6075656464259459,0.08112994760869563,0.049291769063380286,True,0.00012231856484556936,3,5
3554,175636,175636,cg14414971,-6.167202867070425,2.442171471524449e-09,1.6240622037495531,0.03436860707094203,0.0558167557394366,True,0.0010468989611572832,3,5
3865,191218,191218,cg20879085,-6.233006223426976,1.6915207893795173e-09,1.5794769231173649,0.017920286471014492,0.02830467893661972,True,0.0007257338779026457,3,5
3916,193083,193083,cg07955995,-8.110033735803622,1.632400335397579e-14,1.6923045016150653,0.0585478676594203,0.09908082000000007,True,7.061931373009145e-09,3,5
3917,193084,193084,cg22285878,-9.985643921454237,2.8921054639068703e-20,1.5261575302935106,0.046206359884057975,0.07051818408450708,True,0.0,3,5
4584,233615,233615,cg11688874,8.30426551138446,4.4418862156646705e-15,0.6620821807958474,0.08963329942028986,0.05934461035211268,True,1.921840464547131e-09,3,5
5032,259529,259529,cg01879488,7.688989859192442,2.5740429917583514e-13,0.6279954254409893,0.06894015085507244,0.043294099366197186,True,1.1129884813776414e-07,3,5
5137,263809,263809,cg01818597,7.694806768249335,2.479324515415634e-13,0.6457794933622791,0.058576778405797086,0.03782768228169014,True,1.0721930587820339e-07,3,5
5676,287376,287376,cg03052632,7.7743136741059615,1.482592764092704e-13,0.6497174876104119,0.07671919749275359,0.04984580424647888,True,6.41089643593773e-08,3,5
6048,305808,305808,cg25527618,-5.712945945606245,2.8532815832944138e-08,1.5291376702754993,0.025774778004347833,0.03941318398943662,True,0.012093780869601223,3,5
6055,306265,306265,cg08997628,-6.1839982238124485,2.2242359386076808e-09,1.5068485152092792,0.020616135996376808,0.03106539391549297,True,0.0009536709959206968,3,5
6259,318585,318585,cg20087917,7.690250664620997,2.5532142181823834e-13,0.6388686242142186,0.04543186539130432,0.02902499333802817,True,1.1043483294503886e-07,3,5
6405,327622,327622,cg21274778,6.754342693848523,8.376693242919516e-11,0.6475039475026821,0.03440980589855072,0.02228048515211267,True,3.610413101462484e-05,3,5
6653,337984,337984,cg01348004,-6.261512492275496,1.4414817961251192e-09,1.5519269834044127,0.02873138592753623,0.044589013091549286,True,0.0006186626429454112,3,5
6752,345453,345453,cg10060338,6.912248751250429,3.263264368610938e-11,0.6580527691029151,0.07900931181159418,0.051992296422535215,True,1.407763661986916e-05,3,5
6978,355369,355369,cg03978375,-6.355522920335057,8.474751482443562e-10,1.6510702336780123,0.013571090366666663,0.02240682334295775,True,0.00036411497500521417,3,5
8225,414368,414368,cg05644321,7.849442204751319,9.093235968538388e-14,0.6471465027432906,0.0578940738405797,0.03746594741549298,True,3.9333588608414516e-08,3,5
8414,422384,422384,cg06665941,8.031789587557451,2.7435419924615984e-14,0.6485663081337426,0.04862154876811594,0.03153429838028168,True,1.1865225801876988e-08,3,5
8422,422661,422661,cg13030790,7.208689125941372,5.347162045971443e-12,0.6648640993932347,0.05249926550724638,0.034904876880281675,True,2.3098452106573575e-06,3,5
8559,430033,430033,cg19609502,-6.202379097067741,2.007535529350296e-09,1.560598711642421,0.02583802755072464,0.04032279250704225,True,0.000860984365381956,3,5
15,673,673,cg06778273,-5.897605667484275,1.269336119783536e-08,1.6053361912931292,0.021999949643913046,0.035317315370000005,True,0.0053780197797623774,3,6
90,4012,4012,cg21388339,5.954733699647224,9.378999010949304e-09,0.6033238127111444,0.5301184764492757,0.3198331004,True,0.003980186580347378,3,6
132,5592,5592,cg01444397,-8.361335785281687,5.4054006830091996e-15,2.0459008446105043,0.03715707183623187,0.07601968465299996,True,2.350642347437315e-09,3,6
306,12265,12265,cg08169949,-7.793981450341818,2.0644760887163652e-13,1.5260507639749414,0.07277496543478261,0.11105829159999996,True,8.910600524103529e-08,3,6
406,15102,15102,cg16651196,-7.377866021483638,2.724223412861372e-12,1.7630253192027938,0.012515975210144923,0.02206598119000001,True,1.1737653430321515e-06,3,6
407,15103,15103,cg09547767,-8.592045419159271,1.1830360633493716e-15,1.7107611622315133,0.03791253076811593,0.06485928520000002,True,5.279077175401881e-10,3,6
509,17410,17410,cg19809499,-5.935596812909492,1.0381913436338162e-08,1.7917143258652872,0.031555620303864745,0.05653865695999999,True,0.004403647574433456,3,6
512,17445,17445,cg04501188,-9.294148695016927,1.0283454863381913e-17,1.7326886113706936,0.04640142579710144,0.08039922202999998,True,0.0,3,6
514,17566,17566,cg14975138,-5.801490273089022,2.1023165771669308e-08,1.5194417874712698,0.019071155248550718,0.028977510219999995,True,0.008877045817208606,3,6
520,17803,17803,cg06949081,7.022755105403728,2.303699601757793e-11,0.6621079075201145,0.042779868913043466,0.028324889490000005,True,9.906858716157707e-06,3,6
534,18110,18110,cg16015712,-11.334095349091244,4.643684026111236e-24,1.7219789075864986,0.08535724076086959,0.14698336819999994,True,0.0,3,6
614,20679,20679,cg21812670,-6.071521230399132,5.020962206537878e-09,1.7016106981489427,0.123994303826087,0.2109900339,True,0.0021367041455485625,3,6
629,21311,21311,cg18635645,8.60332010765004,1.0977942472255607e-15,0.6411671728010301,0.07382202724637682,0.04733226050000003,True,4.799227681928642e-10,3,6
655,21888,21888,cg25026529,-6.192099239157167,2.611261382366045e-09,1.676566288471394,0.03965825613768117,0.0664896953,True,0.001113581259688301,3,6
668,22219,22219,cg27432653,-6.909784439149053,4.482203860903815e-11,1.6112710605533207,0.05367804847826089,0.08648988609999997,True,1.9261322053654162e-05,3,6
865,28168,28168,cg09311052,8.744051186270827,4.2990895577829304e-16,0.6637916985918102,0.09700747905797097,0.06439275929999999,True,1.9200374623551397e-10,3,6
921,29647,29647,cg07792822,7.967890333140018,6.859601846621912e-14,0.6450118839458564,0.05223389521739128,0.033691483160000014,True,2.9620392361096037e-08,3,6
1009,32452,32452,cg21523908,-6.181739189463401,2.7630865691148523e-09,1.5099382185568588,0.07549298765942028,0.11398974729999994,True,0.001178118321038757,3,6
1127,36379,36379,cg10501210,12.648749304845936,2.4318388304425813e-28,0.6657182742428686,0.5854284057971012,0.389730388,True,0.0,3,6
1161,37466,37466,cg26547924,-6.1318241703239735,3.6245925144048377e-09,1.6299369168467894,0.034249419485507235,0.05582439320000003,True,0.0015441262578239634,3,6
1167,37762,37762,cg24396691,-6.1735486006984805,2.8892112375593287e-09,1.6482588019715938,0.03922659294927538,0.0646555771,True,0.0012317493823451597,3,6
1256,41193,41193,cg06353127,-6.6567866077455875,1.9413296273067309e-10,2.019508733211804,0.012922085105072464,0.026096263721000004,True,8.324830708084097e-05,3,6
1294,45118,45118,cg23452752,5.6924802488225215,3.69967048970218e-08,0.6600461188919188,0.19306754637681156,0.12743348467,True,0.015536929616940642,3,6
1310,45848,45848,cg21642176,-6.191504249123519,2.619755109450546e-09,1.5658481242091975,0.03253929995652175,0.050951601799999996,True,0.0011171909141326486,3,6
1311,46050,46050,cg16361302,-8.148338814980786,2.1563597527105445e-14,1.5036945520279013,0.10610167210144927,0.15954450630000006,True,9.302360215457384e-09,3,6
1330,47032,47032,cg01188578,5.60851652544473,5.688371524081501e-08,0.6121581859006976,0.5192114857246375,0.3178395612,True,0.023748534724181813,3,6
1356,47821,47821,cg04786857,-5.918980012270128,1.1337272289104514e-08,1.5303228787635337,0.052943724637681135,0.08102099310000002,True,0.004806491687001646,3,6
1381,48852,48852,cg11176990,-9.768659925995962,3.792016143294974e-19,2.081629344813641,0.032443879775362325,0.06753613220000003,True,0.0,3,6
1382,48853,48853,cg22158769,-10.129385737613347,2.9516683716334613e-20,2.099100177559764,0.03222407966666667,0.06764157135,True,0.0,3,6
1383,48854,48854,cg12206199,-9.362575431110534,6.417201736947942e-18,1.8752617550817527,0.03615759086231884,0.06780494729999999,True,0.0,3,6
1448,50906,50906,cg05505450,8.491417092246826,2.300987661529817e-15,0.6099267428704515,0.04941236427536233,0.030137922400000003,True,1.0076699474836914e-09,3,6
1473,51893,51893,cg14775296,-5.601061877110675,5.908536421660399e-08,1.5422609668522589,0.021437779630434767,0.03306265073999999,True,0.024652594619733792,3,6
1520,53489,53489,cg14514032,-5.863925583435762,1.5158092291850392e-08,1.715734211484882,0.038936129333333305,0.06680404916,True,0.006415323011400242,3,6
1607,56607,56607,cg13897122,7.096297206770222,1.4883126440804506e-11,0.6561445863604001,0.24663666463768116,0.1618293123,True,6.403282187039672e-06,3,6
1623,57204,57204,cg26333822,-5.533976165865968,8.302160726100947e-08,1.505052419283306,0.047026536101449294,0.07077740193,True,0.03441510757095989,3,6
1730,61206,61206,cg09596336,8.834402214060146,2.345809055019849e-16,0.6609901172997085,0.09657413057971016,0.06383454589999997,True,9.601497374944756e-11,3,6
1750,61836,61836,cg19861138,-5.7854638805667635,2.2855478153078903e-08,1.5505109892976383,0.02058545170289856,0.03191796908499999,True,0.009644122827841994,3,6
1768,62581,62581,cg14781189,-8.237579356081834,1.2104670652637743e-14,1.5155904589142666,0.1411813984057971,0.21397318039999996,True,5.227733468338158e-09,3,6
1827,64744,64744,cg17819702,-5.991023763246032,7.730715638244373e-09,1.5437258750831755,0.0165084413115942,0.025484508010000004,True,0.0032837147894000385,3,6
1833,64896,64896,cg08327269,-6.441994971608171,6.55425185650942e-10,1.6474458460761396,0.017922514297101448,0.029526371730000008,True,0.00028045707094859207,3,6
1897,67000,67000,cg27506082,-7.879496967139282,1.202940771026373e-13,1.5508201538255797,0.025400307123188404,0.039391308199999996,True,5.1942151024775285e-08,3,6
1899,67002,67002,cg13788515,-7.116685349268233,1.3178931724728285e-11,1.621142835388849,0.024659126282608718,0.03997596589999999,True,5.670733841056652e-06,3,6
1910,67254,67254,cg19917744,8.405987329021068,4.034957967864493e-15,0.5767424931876237,0.07379048934782609,0.042558110800000014,True,1.7271823971043432e-09,3,6
1918,67396,67396,cg08843538,-6.734199320698563,1.244265730573478e-10,1.5243142560909453,0.043849298478260856,0.06684011079000003,True,5.339375284607595e-05,3,6
1932,67833,67833,cg14556303,-7.6064008150354026,6.672176342478759e-13,1.7565509583672432,0.037590511869565205,0.06602964965,True,2.8773760674116744e-07,3,6
1933,67834,67834,cg09410607,-5.532451025812224,8.366320080619889e-08,1.6981930346630552,0.030065633963768112,0.051057250179999986,True,0.034675030322055767,3,6
2034,72141,72141,cg15319457,-5.667546893492472,4.205777348202387e-08,1.7999092167821669,0.022595162086956517,0.040669240495000016,True,0.017635519327018123,3,6
2044,73241,73241,cg17422427,7.561413398019428,8.818492925580829e-13,0.6485735698911759,0.043820704927536216,0.028420951030000013,True,3.802140284836497e-07,3,6
2057,73811,73811,cg11661868,-5.610728609333161,5.6245936410672376e-08,1.5651595261733773,0.019443111031884047,0.03043157045,True,0.02348596759069599,3,6
2161,77581,77581,cg06713199,7.9807895431102835,6.317937083292541e-14,0.6424731837040155,0.049602883681884063,0.03186852260000001,True,2.7273050262621723e-08,3,6
2192,78763,78763,cg19547629,-5.8705310989599715,1.4640426718212023e-08,1.6714208515112243,0.031545827391304335,0.05272635368000001,True,0.006197553111066734,3,6
2221,79881,79881,cg02352281,6.771979965786952,1.0002595892718019e-10,0.6626071389543845,0.11247963894202902,0.07452981175000001,True,4.293743386718507e-05,3,6
2239,80657,80657,cg22702772,-5.471590402802386,1.1360874113945231e-07,1.5934250775727636,0.023530670608695646,0.037494360640000016,True,0.04672850028587561,3,6
2315,82401,82401,cg22671299,7.607278679993915,6.635899293240402e-13,0.6347638563817447,0.04939134724637681,0.031351842050000016,True,2.861596740677541e-07,3,6
2337,83246,83246,cg17573813,5.654660799612392,4.4932116842356014e-08,0.3863885650282382,0.3238150541304348,0.12511843409999998,True,0.018824160094950804,3,6
2433,87222,87222,cg10943458,-7.4402768903068495,1.8598282410417858e-12,1.5160575162613084,0.053241573115942055,0.08071728709999998,True,8.015261826477271e-07,3,6
2479,88501,88501,cg07558287,-8.88844266822529,1.6304919161287006e-16,1.7259836874832597,0.055076796159420266,0.09506165173000003,True,4.8016923770433095e-11,3,6
2480,88502,88502,cg12943155,-7.288260093163905,4.696735741725784e-12,2.082249942150169,0.031888882144202886,0.06640062300000002,True,2.0227532294692097e-06,3,6
2526,90206,90206,cg01519350,8.37063293549693,5.086458878271703e-15,0.6602001652653527,0.08055276535507246,0.05318094900000001,True,2.206751004152352e-09,3,6
2650,93954,93954,cg18652121,8.177392776931503,1.787466009738281e-14,0.6501049313475639,0.06593149326086957,0.04286238889999998,True,7.720643457886922e-09,3,6
2655,93994,93994,cg02119363,-8.111362868383582,2.7365187249018816e-14,1.8783322244198064,0.03124780272463768,0.05869375479999999,True,1.17944926047997e-08,3,6
2656,93995,93995,cg13473356,-10.60815303508982,9.453837237589565e-22,1.8560880933047217,0.04372921182608693,0.08116526939999998,True,0.0,3,6
2668,94311,94311,cg24615528,-5.467079172434487,1.1620349562108452e-07,1.6455309410248886,0.02635367826811594,0.04336579299999998,True,0.047765643571746286,3,6
2706,95711,95711,cg04797648,-6.334462596236367,1.1934027437014865e-09,1.5812652611768028,0.014200883084782604,0.022455363100000004,True,0.0005099636581379352,3,6
2830,101294,101294,cg17393702,7.402341761273228,2.3460144464445654e-12,0.6648527917723697,0.0587826710869565,0.03908182297999999,True,1.0108821015819558e-06,3,6
2834,101658,101658,cg18538662,-5.573245453440308,6.805823551800753e-08,1.6737730225391303,0.026630437639855054,0.04457330810000002,True,0.02832429510368939,3,6
2835,101659,101659,cg26888530,-6.079281094688739,4.8153555298736e-09,1.583825762925068,0.062039680355072464,0.09826004407,True,0.0020494936007989795,3,6
2850,102349,102349,cg18795809,-6.391281790679479,8.702155695375261e-10,1.7550603539371807,0.01973097871666667,0.03462905848999998,True,0.0003721228131970955,3,6
2853,102355,102355,cg16295725,-7.173850979808832,9.360621493436537e-12,1.9048969305283705,0.03670215726086956,0.06991382670999997,True,4.029216056133933e-06,3,6
2855,102365,102365,cg07171111,-7.979389455462707,6.37461976931337e-14,1.6133507803328382,0.04459490829710145,0.07194723009999998,True,2.751251682031608e-08,3,6
2925,104995,104995,cg26685352,-6.0523859781963285,5.565408614138653e-09,1.656710584533843,0.03141030931159418,0.05203779190000001,True,0.0023674505894119013,3,6
2933,105131,105131,cg21225608,-5.75424136147892,2.688392250230536e-08,1.7142078686102775,0.03441439870289855,0.05899343305000002,True,0.011327950080486149,3,6
2940,105260,105260,cg14704921,-6.96831167162079,3.177588965078327e-11,1.6636425580499468,0.04526104188405795,0.07529819549999997,True,1.3660023124639764e-05,3,6
2989,106771,106771,cg01092528,9.103503546327644,3.794646844030721e-17,0.6136531586121217,0.13298907086956527,0.08160916340000003,True,0.0,3,6
2994,107010,107010,cg16316472,-7.369121775017443,2.8734423097104893e-12,1.7392201192251102,0.09499797108695647,0.1652223826,True,1.238014773030649e-06,3,6
3020,107944,107944,cg03480535,8.466250427298549,2.7158278246983678e-15,0.6609269759504134,0.057725407826086976,0.03815227923,True,1.1515828290953323e-09,3,6
3129,112036,112036,cg02650266,-12.947200036127356,2.5169785567900407e-29,1.6757826585068205,0.11904986072463765,0.1995016921,True,0.0,3,6
3135,112049,112049,cg16887264,-5.532096615574091,8.381298393973132e-08,1.6934235077665252,0.03145341794637683,0.053263957350000016,True,0.03473577579345144,3,6
3170,113330,113330,cg23151374,7.83641731975914,1.5797493967842857e-13,0.6499604374839992,0.06396456876811596,0.0415744391,True,6.817862663321961e-08,3,6
3246,117653,117653,cg27348223,-6.194052563074528,2.5835661857798955e-09,1.8279146320606667,0.03156079665217392,0.057690442000000015,True,0.0011018028254639045,3,6
3255,118280,118280,cg25090514,-8.906650507196773,1.442080089401045e-16,1.650265421394476,0.07754916944927535,0.1279767128,True,4.8016923770433095e-11,3,6
3266,118786,118786,cg18635552,-7.045056438732352,2.0184547756935094e-11,1.5782811724637482,0.03323042333333333,0.05244695150000001,True,8.681183389036562e-06,3,6
3267,118791,118791,cg06585708,-5.607965106777784,5.704379281610606e-08,1.6142848050435268,0.03863427078985506,0.06236671629000001,True,0.023814285324521345,3,6
3289,120039,120039,cg06782035,-8.383709656654247,4.669175156019103e-15,1.659925964604312,0.13328877173913042,0.221249493,True,2.014924893600778e-09,3,6
3290,120043,120043,cg15015920,-6.133168606262887,3.59826418063161e-09,1.5396668120651715,0.06284028891304347,0.0967531073,True,0.0015329473473795208,3,6
3353,122955,122955,cg07145255,8.673312300388403,6.893422753705468e-16,0.6516515278087374,0.07891751918840581,0.051426721950000004,True,2.8797964013449473e-10,3,6
3367,123369,123369,cg21114390,-7.280780253894657,4.9143305692697e-12,1.5037288398712845,0.029566077753623188,0.044459363799999985,True,2.1163962355963406e-06,3,6
3418,125077,125077,cg25316339,-11.337075465483673,4.542462585316261e-24,1.5075593227185735,0.09405113514492754,0.14178766559999995,True,0.0,3,6
3538,128879,128879,cg07691761,-6.119011196401543,3.8851704510205675e-09,1.5406685470095334,0.02253439114492754,0.034718027663000015,True,0.0016547415699889045,3,6
3567,129674,129674,cg13557668,-6.118791935169708,3.8897855588872325e-09,1.5446787569955776,0.0496403704347826,0.07667842570000001,True,0.0016566939596698305,3,6
3618,130977,130977,cg02004641,-6.039511599634664,5.963814979239251e-09,1.7311037236424065,0.033171863007246366,0.05742393557199998,True,0.0025362125448135098,3,6
3642,131430,131430,cg07870307,-7.898018530151726,1.0696784353634668e-13,1.6663633762589556,0.16299153652173912,0.2716031271000001,True,4.614674631309157e-08,3,6
3734,133594,133594,cg26202847,-6.712992396112421,1.40597613266667e-10,1.5212622200007413,0.024619121942029,0.0374521401,True,6.0321881193536875e-05,3,6
3745,134117,134117,cg01135780,-8.172612360133218,1.843551726487647e-14,1.66203369714782,0.036061173550724614,0.0599348856,True,7.960267556228473e-09,3,6
3754,134518,134518,cg14103574,8.904619930238788,1.4619729447766234e-16,0.6501101674580889,0.0648299269565217,0.04214659467,True,4.8016923770433095e-11,3,6
3773,135070,135070,cg00579717,-5.512704900981229,9.241905478210458e-08,1.6526486622120364,0.025440759062318845,0.04204463642999998,True,0.0382166805439178,3,6
3831,136725,136725,cg19459094,8.772245144684792,3.5597679281959423e-16,0.6368784616825267,0.11401481643478263,0.07261358090000003,True,1.4401080328241278e-10,3,6
3896,139897,139897,cg20817483,-6.294682869126148,1.4870625130550206e-09,1.6008560842402746,0.03699481333333336,0.05922337200999995,True,0.0006351233599120043,3,6
3928,140767,140767,cg24724428,-16.528844729552578,2.749018647070697e-41,1.5582383017684818,0.22481927398550725,0.35032200369999983,True,0.0,3,6
3964,142058,142058,cg25817788,6.550680274038892,3.552615530989231e-10,0.6515931536498738,0.0444090664057971,0.028936643629999998,True,0.00015218852617315815,3,6
4016,143274,143274,cg09513990,-5.879796323936293,1.394333738630166e-08,1.6246860148786182,0.045868258480434784,0.07452151807999999,True,0.005904208784964338,3,6
4021,143422,143422,cg05310764,-6.4513552485828205,6.219156453224965e-10,1.5029508752158809,0.02653106913043477,0.03987489356999998,True,0.0002661413582936145,3,6
4045,144302,144302,cg14216285,-7.156511889991683,1.0385944612344305e-11,1.6990983861229532,0.031332098797101436,0.053236318499999984,True,4.469973301168828e-06,3,6
4127,147879,147879,cg17067528,8.9309754040087,1.2236669723726969e-16,0.6580813379266729,0.05447806195652173,0.0358509959,True,4.8016923770433095e-11,3,6
4257,151651,151651,cg22897615,-6.817331707707503,7.689007132319084e-11,1.5332884467600612,0.1372350496376812,0.21042091610000008,True,3.301819522971705e-05,3,6
4529,160678,160678,cg05492839,-5.997406548833815,7.471717425630324e-09,1.5070283177800832,0.05040065405797104,0.07595521290000001,True,0.0031741748868890918,3,6
4538,160888,160888,cg16334314,-5.586826726240134,6.352272596461984e-08,1.684121133557463,0.05429315574637682,0.091436251,True,0.026470396737432123,3,6
4540,160894,160894,cg09227138,-5.462522119790964,1.1888316548949034e-07,1.5332895375643671,0.04081563731884059,0.06258218967000001,True,0.04883492222482244,3,6
4593,162467,162467,cg14765959,-6.070201102231997,5.0567858858515535e-09,1.6982108059711112,0.02268936410869564,0.038531323310000025,True,0.0021518923697082526,3,6
4676,165928,165928,cg12012146,7.881744906191188,1.1859300175153343e-13,0.6595072167772089,0.03954589389855073,0.026080802420000004,True,5.1175951476523096e-08,3,6
4682,166147,166147,cg26365690,-6.508377004042535,4.5125157866743217e-10,1.5338348227516732,0.030558163333333326,0.04687117504,True,0.00019323207870169945,3,6
4710,167127,167127,cg25106322,-6.100529439567389,4.293633725862453e-09,1.526364966316061,0.0277967336884058,0.04242796048000003,True,0.0018281361977880994,3,6
4766,169572,169572,cg14366571,-5.466181591976267,1.1672660282218693e-07,1.6969331944247918,0.03449868029710145,0.058541955759999986,True,0.04797475866474088,3,6
4817,174043,174043,cg18500431,8.796399111839337,3.0276726668240665e-16,0.6515024052248289,0.12971431927536234,0.08450919099999997,True,1.4401080328241278e-10,3,6
4836,175079,175079,cg03297163,6.6181457971508255,2.420979518563697e-10,0.5540391601976364,0.08112994760869563,0.044949168039999966,True,0.00010377665725502805,3,6
4854,175636,175636,cg14414971,-5.762710913719468,2.5727305228562283e-08,1.6756919642138244,0.03436860707094203,0.05759119868999999,True,0.010844974316931877,3,6
4906,178403,178403,cg11983867,-6.806930177908344,8.167981095557803e-11,1.7452055243197357,0.04632083682608694,0.08083938031999999,True,3.507235321242863e-05,3,6
4971,180350,180350,cg27076139,-5.507778634948737,9.473895408786187e-08,1.5560957980156285,0.02344211747536231,0.036478180500000026,True,0.039151321424855,3,6
5125,185881,185881,cg11881754,-6.412200093659388,7.74330729700998e-10,1.6020407841149629,0.048660186789855085,0.0779556038,True,0.00033120768842265225,3,6
5150,186777,186777,cg05131524,7.787431940506325,2.1513740664890325e-13,0.656451221036922,0.051531908565217416,0.03382818429999999,True,9.284163271505719e-08,3,6
5190,187953,187953,cg16288089,-7.136675510627894,1.1695192549250087e-11,1.6421657510524164,0.08298809746376816,0.13628021139999996,True,5.032864774046075e-06,3,6
5196,188180,188180,cg09183941,-6.040771347102708,5.9236305393310455e-09,1.7030169638299368,0.01417545312391305,0.02414103714,True,0.0025191863526380365,3,6
5258,190337,190337,cg07095072,7.040050327542322,2.0792908295817218e-11,0.646501397157258,0.06361515851449275,0.041127288859999986,True,8.942580312587545e-06,3,6
5290,191133,191133,cg05994320,-6.094966300644237,4.4246171686460195e-09,1.567417538376258,0.04983161294782608,0.0781069441,True,0.001883694561803706,3,6
5298,191218,191218,cg20879085,-6.345462754824901,1.1227844184696031e-09,1.8639361739014129,0.017920286471014492,0.0334022702,True,0.0004798572073789753,3,6
5354,193083,193083,cg07955995,-10.948422961106429,7.930885874896439e-23,1.8370390553872642,0.0585478676594203,0.10755471949999999,True,0.0,3,6
5355,193084,193084,cg22285878,-11.669129007660501,3.8599364062910606e-25,1.7094101558355286,0.046206359884057975,0.07898562085000006,True,0.0,3,6
5426,195707,195707,cg22893248,6.77621977027869,9.760072008916771e-11,0.6418730171056682,0.059589368115942024,0.03824880750000001,True,4.189773864071711e-05,3,6
5470,197712,197712,cg00292135,-12.058485569261006,2.0953517143646286e-26,1.534394001696738,0.1365182291304348,0.2094727519,True,0.0,3,6
5471,197713,197713,cg07927379,-9.195690730465424,2.02134852802588e-17,1.72480846893469,0.044819948586956516,0.0773058269,True,0.0,3,6
5537,203566,203566,cg11377730,-6.256670675849887,1.833370894388108e-09,1.5238983516457365,0.04487968552898548,0.06839207879999999,True,0.0007826053140248534,3,6
